120,7.29,3,2022-09-12,M
121,0.99,20,2022-09-12,M
121,2.49,13,2022-09-12,M
121,2.49,13,2022-09-12,M
121,6.49,17,2022-09-12,M
122,4.69,18,2022-09-12,M
122,2.49,14,2022-09-12,M
123,7.49,7,2022-09-12,M
123,4.69,18,2022-09-12,M
123,7.09,6,2022-09-12,M
123,2.45,11,2022-09-12,M
123,7.49,7,2022-09-12,M
124,0.99,20,2022-09-12,M
125,1.99,12,2022-09-12,M
126,0.99,20,2022-09-12,M
127,7.09,6,2022-09-12,M
127,2.49,13,2022-09-12,M
128,0.99,20,2022-09-12,M
128,7.69,5,2022-09-12,M
129,6.49,1,2022-09-13,T
129,6.49,17,2022-09-13,T
129,2.89,10,2022-09-13,T
130,7.49,7,2022-09-13,T
130,1.99,12,2022-09-13,T
130,4.69,18,2022-09-13,T
130,6.49,1,2022-09-13,T
130,6.49,1,2022-09-13,T
131,7.69,5,2022-09-13,T
131,6.49,17,2022-09-13,T
131,7.49,7,2022-09-13,T
131,3.29,19,2022-09-13,T
131,2.49,15,2022-09-13,T
132,6.99,2,2022-09-13,T
132,7.49,4,2022-09-13,T
132,2.49,13,2022-09-13,T
132,1.99,12,2022-09-13,T
133,7.49,7,2022-09-13,T
133,2.49,13,2022-09-13,T
133,6.99,2,2022-09-13,T
133,4.69,18,2022-09-13,T
133,2.49,15,2022-09-13,T
134,2.49,14,2022-09-13,T
134,2.89,10,2022-09-13,T
135,7.29,3,2022-09-13,T
135,2.69,9,2022-09-13,T
135,7.49,7,2022-09-13,T
136,7.49,4,2022-09-13,T
136,2.69,9,2022-09-13,T
136,3.29,19,2022-09-13,T
136,2.49,15,2022-09-13,T
136,4.69,18,2022-09-13,T
136,8.29,8,2022-09-13,T
137,7.69,5,2022-09-13,T
137,2.49,13,2022-09-13,T
137,1.99,16,2022-09-13,T
138,2.45,11,2022-09-13,T
139,2.49,14,2022-09-13,T
140,7.69,5,2022-09-13,T
141,3.29,19,2022-09-13,T
142,6.49,17,2022-09-13,T
142,7.29,3,2022-09-13,T
143,2.45,11,2022-09-13,T
143,4.69,18,2022-09-13,T
143,6.99,2,2022-09-13,T
144,7.09,6,2022-09-13,T
145,1.99,12,2022-09-13,T
146,2.69,9,2022-09-13,T
147,7.69,5,2022-09-13,T
148,2.89,10,2022-09-13,T
149,1.99,16,2022-09-13,T
149,8.29,8,2022-09-13,T
150,7.49,7,2022-09-13,T
150,2.69,9,2022-09-13,T
151,1.99,16,2022-09-13,T
151,2.69,9,2022-09-13,T
151,0.99,20,2022-09-13,T
151,1.99,16,2022-09-13,T
152,7.09,6,2022-09-13,T
152,6.99,2,2022-09-13,T
152,7.49,7,2022-09-13,T
152,7.29,3,2022-09-13,T
152,7.69,5,2022-09-13,T
153,2.69,9,2022-09-13,T
154,6.49,17,2022-09-13,T
155,6.99,2,2022-09-13,T
155,2.89,10,2022-09-13,T
156,1.99,16,2022-09-13,T
156,7.69,5,2022-09-13,T
156,7.29,3,2022-09-13,T
157,1.99,16,2022-09-13,T
157,3.29,19,2022-09-13,T
158,1.99,12,2022-09-13,T
158,4.69,18,2022-09-13,T
159,7.49,7,2022-09-13,T
159,2.45,11,2022-09-13,T
159,2.45,11,2022-09-13,T
161,8.29,8,2022-09-13,T
161,7.29,3,2022-09-13,T
161,7.49,4,2022-09-13,T
162,0.99,20,2022-09-13,T
163,6.49,1,2022-09-13,T
164,1.99,16,2022-09-13,T
165,2.89,10,2022-09-13,T
166,1.99,12,2022-09-13,T
166,7.49,7,2022-09-13,T
167,3.29,19,2022-09-13,T
167,7.49,7,2022-09-13,T
168,2.49,15,2022-09-13,T
168,7.09,6,2022-09-13,T
169,3.29,19,2022-09-13,T
169,2.49,13,2022-09-13,T
169,3.29,19,2022-09-13,T
169,1.99,16,2022-09-13,T
170,1.99,16,2022-09-13,T
170,2.49,15,2022-09-13,T
170,3.29,19,2022-09-13,T
171,1.99,16,2022-09-13,T
171,1.99,16,2022-09-13,T
172,2.69,9,2022-09-13,T
173,8.29,8,2022-09-13,T
174,6.49,1,2022-09-13,T
175,2.49,13,2022-09-13,T
175,6.99,2,2022-09-13,T
175,2.49,13,2022-09-13,T
176,7.49,4,2022-09-13,T
176,2.49,15,2022-09-13,T
176,7.49,4,2022-09-13,T
176,2.45,11,2022-09-13,T
176,4.69,18,2022-09-13,T
177,7.69,5,2022-09-13,T
179,7.69,5,2022-09-13,T
178,0.99,20,2022-09-13,T
179,6.49,17,2022-09-13,T
179,4.69,18,2022-09-13,T
179,6.49,1,2022-09-13,T
179,2.45,11,2022-09-13,T
179,7.09,6,2022-09-13,T
180,2.89,10,2022-09-13,T
180,1.99,16,2022-09-13,T
180,4.69,18,2022-09-13,T
180,4.69,18,2022-09-13,T
180,6.49,1,2022-09-13,T
181,2.49,14,2022-09-13,T
181,0.99,20,2022-09-13,T
182,8.29,8,2022-09-13,T
182,2.89,10,2022-09-13,T
183,7.29,3,2022-09-13,T
184,2.49,13,2022-09-13,T
184,2.89,10,2022-09-13,T
184,2.69,9,2022-09-13,T
184,2.89,10,2022-09-13,T
185,7.29,3,2022-09-13,T
186,7.69,5,2022-09-13,T
186,2.45,11,2022-09-13,T
187,0.99,20,2022-09-13,T
187,2.69,9,2022-09-13,T
188,7.29,3,2022-09-13,T
189,7.09,6,2022-09-13,T
189,0.99,20,2022-09-13,T
189,2.49,15,2022-09-13,T
190,6.49,1,2022-09-13,T
190,2.49,13,2022-09-13,T
190,0.99,20,2022-09-13,T
191,8.29,8,2022-09-13,T
192,7.29,3,2022-09-13,T
192,6.49,1,2022-09-13,T
192,2.89,10,2022-09-13,T
193,6.99,2,2022-09-13,T
194,7.49,7,2022-09-13,T
194,2.89,10,2022-09-13,T
194,2.49,13,2022-09-13,T
195,6.49,17,2022-09-13,T
195,6.49,17,2022-09-13,T
195,2.69,9,2022-09-13,T
196,8.29,8,2022-09-13,T
196,7.09,6,2022-09-13,T
196,6.49,17,2022-09-13,T
197,7.29,3,2022-09-13,T
197,2.49,14,2022-09-13,T
197,7.49,7,2022-09-13,T
197,7.49,7,2022-09-13,T
197,3.29,19,2022-09-13,T
197,4.69,18,2022-09-13,T
198,6.49,1,2022-09-13,T
199,6.49,17,2022-09-13,T
199,2.69,9,2022-09-13,T
199,2.49,15,2022-09-13,T
200,7.29,3,2022-09-13,T
200,7.69,5,2022-09-13,T
200,6.99,2,2022-09-13,T
200,2.49,13,2022-09-13,T
201,7.29,3,2022-09-13,T
201,2.49,13,2022-09-13,T
202,4.69,18,2022-09-13,T
203,8.29,8,2022-09-13,T
204,2.49,13,2022-09-13,T
204,7.49,7,2022-09-13,T
204,1.99,12,2022-09-13,T
205,7.29,3,2022-09-13,T
206,2.45,11,2022-09-13,T
206,2.49,15,2022-09-13,T
206,2.49,14,2022-09-13,T
206,7.69,5,2022-09-13,T
207,6.49,17,2022-09-13,T
207,2.45,11,2022-09-13,T
207,2.69,9,2022-09-13,T
207,7.69,5,2022-09-13,T
207,0.99,20,2022-09-13,T
208,2.49,13,2022-09-13,T
208,1.99,16,2022-09-13,T
209,2.89,10,2022-09-13,T
209,2.69,9,2022-09-13,T
209,1.99,16,2022-09-13,T
210,7.69,5,2022-09-13,T
210,2.69,9,2022-09-13,T
211,4.69,18,2022-09-13,T
211,6.49,17,2022-09-13,T
211,6.49,17,2022-09-13,T
212,2.69,9,2022-09-13,T
212,2.69,9,2022-09-13,T
213,2.89,10,2022-09-13,T
214,6.99,2,2022-09-13,T
214,0.99,20,2022-09-13,T
215,7.49,4,2022-09-13,T
215,6.49,1,2022-09-13,T
216,7.09,6,2022-09-13,T
217,7.49,7,2022-09-13,T
217,2.49,14,2022-09-13,T
218,1.99,12,2022-09-13,T
218,2.89,10,2022-09-13,T
219,2.49,15,2022-09-13,T
219,0.99,20,2022-09-13,T
220,7.09,6,2022-09-13,T
221,6.49,1,2022-09-13,T
221,4.69,18,2022-09-13,T
222,2.49,13,2022-09-13,T
223,2.49,15,2022-09-13,T
224,7.49,4,2022-09-13,T
225,2.45,11,2022-09-13,T
225,2.69,9,2022-09-13,T
226,2.49,15,2022-09-13,T
226,6.99,2,2022-09-13,T
227,7.09,6,2022-09-13,T
227,2.49,14,2022-09-13,T
228,7.49,4,2022-09-13,T
229,7.49,4,2022-09-13,T
230,6.49,1,2022-09-13,T
231,2.45,11,2022-09-13,T
231,2.49,14,2022-09-13,T
231,6.99,2,2022-09-13,T
232,0.99,20,2022-09-13,T
232,2.89,10,2022-09-13,T
233,7.09,6,2022-09-13,T
233,2.89,10,2022-09-13,T
233,1.99,16,2022-09-13,T
234,2.49,15,2022-09-13,T
235,2.45,11,2022-09-13,T
235,7.69,5,2022-09-13,T
235,2.49,14,2022-09-13,T
236,2.49,14,2022-09-13,T
236,1.99,12,2022-09-13,T
237,6.49,1,2022-09-13,T
238,2.69,9,2022-09-13,T
238,8.29,8,2022-09-13,T
239,2.49,14,2022-09-13,T
240,0.99,20,2022-09-13,T
240,7.49,4,2022-09-13,T
241,2.45,11,2022-09-13,T
241,8.29,8,2022-09-13,T
241,7.29,3,2022-09-13,T
241,7.29,3,2022-09-13,T
242,3.29,19,2022-09-13,T
243,1.99,16,2022-09-13,T
244,2.89,10,2022-09-13,T
244,1.99,12,2022-09-13,T
245,2.45,11,2022-09-13,T
245,0.99,20,2022-09-13,T
245,2.45,11,2022-09-13,T
246,6.49,1,2022-09-13,T
247,1.99,16,2022-09-13,T
247,7.49,4,2022-09-13,T
248,6.99,2,2022-09-13,T
249,4.69,18,2022-09-13,T
250,7.29,3,2022-09-13,T
250,7.69,5,2022-09-13,T
250,2.49,13,2022-09-13,T
251,2.89,10,2022-09-13,T
252,6.49,17,2022-09-13,T
253,2.45,11,2022-09-13,T
254,2.49,15,2022-09-13,T
254,1.99,16,2022-09-13,T
254,2.49,15,2022-09-13,T
255,3.29,19,2022-09-13,T
256,7.09,6,2022-09-13,T
256,2.49,15,2022-09-13,T
257,7.69,5,2022-09-13,T
258,7.09,6,2022-09-13,T
259,1.99,16,2022-09-13,T
259,6.99,2,2022-09-13,T
260,2.69,9,2022-09-13,T
260,3.29,19,2022-09-13,T
261,4.69,18,2022-09-13,T
261,2.45,11,2022-09-13,T
262,2.49,13,2022-09-13,T
263,2.45,11,2022-09-13,T
263,0.99,20,2022-09-13,T
264,0.99,20,2022-09-13,T
265,7.09,6,2022-09-13,T
266,7.49,7,2022-09-13,T
267,0.99,20,2022-09-13,T
268,7.09,6,2022-09-13,T
269,7.49,7,2022-09-13,T
269,7.69,5,2022-09-13,T
269,2.49,13,2022-09-13,T
270,1.99,12,2022-09-13,T
270,8.29,8,2022-09-13,T
270,6.99,2,2022-09-13,T
270,7.49,4,2022-09-13,T
271,7.69,5,2022-09-13,T
272,7.29,3,2022-09-13,T
272,2.89,10,2022-09-13,T
272,6.49,1,2022-09-13,T
273,2.49,13,2022-09-13,T
273,2.89,10,2022-09-13,T
273,2.89,10,2022-09-13,T
274,6.99,2,2022-09-13,T
274,2.49,13,2022-09-13,T
275,2.45,11,2022-09-13,T
275,6.49,1,2022-09-13,T
276,1.99,16,2022-09-13,T
276,7.69,5,2022-09-13,T
277,7.69,5,2022-09-13,T
277,7.09,6,2022-09-13,T
278,2.49,14,2022-09-13,T
278,2.69,9,2022-09-13,T
278,3.29,19,2022-09-13,T
278,7.49,7,2022-09-13,T
278,3.29,19,2022-09-13,T
279,4.69,18,2022-09-13,T
280,1.99,16,2022-09-13,T
280,2.69,9,2022-09-13,T
281,7.69,5,2022-09-13,T
281,7.49,4,2022-09-13,T
282,7.69,5,2022-09-13,T
282,3.29,19,2022-09-13,T
282,3.29,19,2022-09-13,T
282,6.49,1,2022-09-13,T
282,1.99,16,2022-09-13,T
283,7.49,4,2022-09-13,T
283,2.45,11,2022-09-13,T
283,6.49,17,2022-09-13,T
284,2.45,11,2022-09-13,T
285,7.29,3,2022-09-13,T
285,7.09,6,2022-09-13,T
285,2.69,9,2022-09-13,T
285,6.49,17,2022-09-13,T
286,0.99,20,2022-09-13,T
287,4.69,18,2022-09-13,T
287,6.99,2,2022-09-13,T
288,7.69,5,2022-09-13,T
289,7.09,6,2022-09-13,T
289,1.99,12,2022-09-13,T
290,2.45,11,2022-09-13,T
291,6.49,17,2022-09-13,T
291,2.49,15,2022-09-13,T
292,7.49,4,2022-09-13,T
292,4.69,18,2022-09-13,T
292,2.45,11,2022-09-13,T
293,8.29,8,2022-09-13,T
294,4.69,18,2022-09-13,T
295,2.45,11,2022-09-13,T
295,3.29,19,2022-09-13,T
295,6.99,2,2022-09-13,T
295,1.99,16,2022-09-13,T
296,6.49,1,2022-09-13,T
296,7.09,6,2022-09-13,T
297,3.29,19,2022-09-13,T
298,2.89,10,2022-09-13,T
299,1.99,12,2022-09-13,T
300,0.99,20,2022-09-13,T
300,6.49,17,2022-09-13,T
301,6.99,2,2022-09-13,T
301,2.49,13,2022-09-13,T
302,1.99,16,2022-09-13,T
302,7.09,6,2022-09-13,T
303,0.99,20,2022-09-13,T
304,7.69,5,2022-09-13,T
305,7.49,4,2022-09-13,T
306,8.29,8,2022-09-13,T
306,2.69,9,2022-09-13,T
307,3.29,19,2022-09-13,T
307,4.69,18,2022-09-13,T
307,2.49,15,2022-09-13,T
307,8.29,8,2022-09-13,T
308,2.49,13,2022-09-13,T
308,7.29,3,2022-09-13,T
308,8.29,8,2022-09-13,T
308,7.69,5,2022-09-13,T
309,3.29,19,2022-09-13,T
309,2.69,9,2022-09-13,T
309,7.09,6,2022-09-13,T
310,6.49,17,2022-09-13,T
311,8.29,8,2022-09-13,T
311,2.49,15,2022-09-13,T
312,7.29,3,2022-09-13,T
312,7.09,6,2022-09-13,T
312,2.49,14,2022-09-13,T
312,7.69,5,2022-09-13,T
313,7.49,7,2022-09-13,T
313,2.69,9,2022-09-13,T
313,7.49,7,2022-09-13,T
314,0.99,20,2022-09-13,T
314,2.49,15,2022-09-13,T
314,2.45,11,2022-09-13,T
315,7.49,7,2022-09-13,T
315,0.99,20,2022-09-13,T
315,2.49,13,2022-09-13,T
316,7.69,5,2022-09-13,T
316,2.49,13,2022-09-13,T
316,0.99,20,2022-09-13,T
317,2.49,14,2022-09-13,T
317,1.99,12,2022-09-13,T
317,2.49,15,2022-09-13,T
317,7.49,4,2022-09-13,T
317,2.49,15,2022-09-13,T
318,3.29,19,2022-09-13,T
319,1.99,12,2022-09-13,T
319,7.09,6,2022-09-13,T
319,6.49,1,2022-09-13,T
320,0.99,20,2022-09-13,T
320,7.49,4,2022-09-13,T
320,1.99,16,2022-09-13,T
321,2.69,9,2022-09-13,T
321,7.29,3,2022-09-13,T
321,7.69,5,2022-09-13,T
321,4.69,18,2022-09-13,T
322,1.99,16,2022-09-13,T
322,6.49,17,2022-09-13,T
323,2.89,10,2022-09-13,T
323,1.99,12,2022-09-13,T
323,6.49,1,2022-09-13,T
323,6.49,17,2022-09-13,T
323,3.29,19,2022-09-13,T
324,8.29,8,2022-09-13,T
324,2.69,9,2022-09-13,T
324,7.49,7,2022-09-13,T
324,6.99,2,2022-09-13,T
325,2.49,13,2022-09-13,T
325,2.49,15,2022-09-13,T
326,7.69,5,2022-09-13,T
326,1.99,12,2022-09-13,T
326,4.69,18,2022-09-13,T
326,7.49,7,2022-09-13,T
327,7.29,3,2022-09-13,T
327,7.49,4,2022-09-13,T
327,7.49,4,2022-09-13,T
327,6.49,1,2022-09-13,T
327,2.69,9,2022-09-13,T
328,2.89,10,2022-09-13,T
328,2.69,9,2022-09-13,T
329,3.29,19,2022-09-13,T
329,2.49,14,2022-09-13,T
330,6.49,17,2022-09-13,T
331,7.09,6,2022-09-13,T
331,2.49,15,2022-09-13,T
331,2.49,13,2022-09-13,T
331,2.89,10,2022-09-13,T
332,0.99,20,2022-09-13,T
332,3.29,19,2022-09-13,T
333,7.29,3,2022-09-13,T
334,7.29,3,2022-09-13,T
335,2.49,15,2022-09-13,T
335,3.29,19,2022-09-13,T
335,2.49,15,2022-09-13,T
335,2.45,11,2022-09-13,T
336,3.29,19,2022-09-13,T
336,2.49,13,2022-09-13,T
337,6.99,2,2022-09-13,T
338,2.89,10,2022-09-13,T
338,6.49,17,2022-09-13,T
339,1.99,12,2022-09-13,T
339,3.29,19,2022-09-13,T
340,7.29,3,2022-09-13,T
340,4.69,18,2022-09-13,T
340,2.49,15,2022-09-13,T
341,4.69,18,2022-09-13,T
342,3.29,19,2022-09-13,T
343,6.49,1,2022-09-13,T
344,8.29,8,2022-09-13,T
344,2.89,10,2022-09-13,T
344,1.99,12,2022-09-13,T
344,2.49,14,2022-09-13,T
345,2.49,13,2022-09-13,T
346,1.99,16,2022-09-13,T
346,1.99,12,2022-09-13,T
347,1.99,16,2022-09-13,T
347,2.49,15,2022-09-13,T
348,1.99,16,2022-09-13,T
348,7.29,3,2022-09-13,T
348,2.45,11,2022-09-13,T
348,6.49,17,2022-09-13,T
348,2.49,13,2022-09-13,T
349,2.49,13,2022-09-13,T
349,8.29,8,2022-09-13,T
349,0.99,20,2022-09-13,T
349,6.49,17,2022-09-13,T
350,1.99,12,2022-09-13,T
350,3.29,19,2022-09-13,T
350,7.49,7,2022-09-13,T
351,2.69,9,2022-09-14,W
351,3.29,19,2022-09-14,W
351,6.49,17,2022-09-14,W
351,2.49,15,2022-09-14,W
351,1.99,12,2022-09-14,W
351,3.29,19,2022-09-14,W
352,7.29,3,2022-09-14,W
352,7.49,4,2022-09-14,W
352,7.69,5,2022-09-14,W
353,2.49,15,2022-09-14,W
353,2.49,14,2022-09-14,W
354,0.99,20,2022-09-14,W
354,1.99,12,2022-09-14,W
354,2.69,9,2022-09-14,W
355,6.99,2,2022-09-14,W
356,6.49,1,2022-09-14,W
356,0.99,20,2022-09-14,W
356,7.49,4,2022-09-14,W
357,4.69,18,2022-09-14,W
357,1.99,12,2022-09-14,W
357,2.89,10,2022-09-14,W
357,6.49,17,2022-09-14,W
358,6.49,1,2022-09-14,W
358,6.49,17,2022-09-14,W
358,6.99,2,2022-09-14,W
359,6.99,2,2022-09-14,W
359,6.49,1,2022-09-14,W
360,0.99,20,2022-09-14,W
360,1.99,16,2022-09-14,W
361,4.69,18,2022-09-14,W
361,8.29,8,2022-09-14,W
362,7.69,5,2022-09-14,W
363,2.49,14,2022-09-14,W
364,0.99,20,2022-09-14,W
365,7.29,3,2022-09-14,W
365,0.99,20,2022-09-14,W
366,8.29,8,2022-09-14,W
367,2.49,13,2022-09-14,W
367,7.29,3,2022-09-14,W
368,7.69,5,2022-09-14,W
368,7.29,3,2022-09-14,W
369,7.69,5,2022-09-14,W
369,2.69,9,2022-09-14,W
370,7.49,4,2022-09-14,W
370,2.45,11,2022-09-14,W
370,6.49,1,2022-09-14,W
371,6.99,2,2022-09-14,W
371,4.69,18,2022-09-14,W
371,7.49,4,2022-09-14,W
371,6.49,17,2022-09-14,W
372,4.69,18,2022-09-14,W
372,7.49,7,2022-09-14,W
373,1.99,12,2022-09-14,W
373,0.99,20,2022-09-14,W
374,2.49,13,2022-09-14,W
375,2.69,9,2022-09-14,W
276,7.49,4,2022-09-14,W
377,6.99,2,2022-09-14,W
377,2.69,9,2022-09-14,W
378,1.99,16,2022-09-14,W
379,2.49,15,2022-09-14,W
379,2.45,11,2022-09-14,W
380,2.49,13,2022-09-14,W
380,2.45,11,2022-09-14,W
381,2.49,15,2022-09-14,W
381,1.99,12,2022-09-14,W
381,1.99,12,2022-09-14,W
381,1.99,16,2022-09-14,W
382,6.49,1,2022-09-14,W
382,2.49,14,2022-09-14,W
382,2.89,10,2022-09-14,W
383,7.29,3,2022-09-14,W
384,4.69,18,2022-09-14,W
385,1.99,12,2022-09-14,W
386,7.09,6,2022-09-14,W
386,6.99,2,2022-09-14,W
